t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load;Defailance;Exces
8507;7195.38;7609.75;188.32;0.0;0.0;0.0;14446.08;1200.0;0.0;0.0;0.0;0.0;9563.0;0.0;4230.45
8508;8400.17;7027.85;173.92;0.0;0.0;0.0;15346.08;1200.0;0.0;0.0;0.0;0.0;9724.0;0.0;4677.94
8509;9185.9;7171.27;177.47;0.0;0.0;0.0;16246.08;1200.0;0.0;0.0;0.0;0.0;9772.0;0.0;5562.64
8510;9762.1;7646.63;189.23;0.0;-0.0;0.0;17146.08;1200.0;0.0;0.0;0.0;0.0;9592.0;0.0;6805.96
8511;9895.44;7990.85;197.75;0.0;0.0;0.0;18046.08;1200.0;0.0;0.0;0.0;0.0;9454.0;0.0;7430.04
8512;9595.43;8511.28;210.63;0.0;0.0;0.0;18946.08;1200.0;0.0;0.0;0.0;0.0;9161.0;0.0;7956.34
8513;8752.56;8998.92;222.7;-0.0;2166.36;0.0;19846.08;1200.0;0.0;0.0;0.0;0.0;8915.0;0.0;5692.82
8514;7071.57;9908.65;245.21;1841.4;6325.0;0.0;20746.08;1200.0;0.0;0.0;0.0;0.0;8794.0;0.0;906.43
8515;5028.67;9691.47;239.84;7217.65;4793.97;0.0;21646.08;1200.0;0.0;0.0;0.0;0.0;8966.0;0.0;0.0
8516;2609.58;8871.89;219.55;11292.53;1597.02;0.0;22546.08;1200.0;0.0;0.0;0.0;0.0;8904.0;0.0;0.0
8517;909.54;8269.5;204.65;12650.0;0.0;0.0;23446.08;1031.69;0.0;0.0;0.0;0.0;8352.0;0.0;0.0
8518;85.72;6962.28;172.3;12650.0;0.0;796.7;24219.85;0.0;0.0;0.0;0.0;0.0;8017.0;0.0;0.0
8519;0.0;6560.69;162.36;11712.7;0.0;1717.95;24219.85;0.0;0.0;0.0;0.0;0.0;8441.0;0.0;0.0
8520;0.0;6212.37;153.74;9691.58;0.0;2203.89;24219.85;0.0;0.0;0.0;0.0;0.0;8570.0;0.0;0.0
8521;0.0;6257.45;154.85;7098.77;0.0;745.5;24219.85;0.0;719.2;0.0;0.0;0.0;7877.0;0.0;0.0
8522;0.0;5245.28;129.81;6221.71;0.0;884.92;23500.66;0.0;1200.0;0.0;0.0;0.0;7460.0;0.0;0.0
8523;0.0;5023.99;124.33;5180.63;0.0;809.68;22300.66;0.0;1200.0;0.0;0.0;0.0;7158.0;0.0;0.0
8524;0.0;4942.03;122.3;4228.07;0.0;538.67;21100.66;0.0;1200.0;0.0;0.0;0.0;6803.0;0.0;0.0
8525;0.0;4778.12;118.25;3594.34;0.0;620.64;19900.66;0.0;1200.0;0.0;0.0;0.0;6717.0;0.0;0.0
8526;4.76;4901.05;121.29;2864.18;0.0;775.9;18700.66;0.0;1200.0;0.0;0.0;0.0;7003.0;0.0;0.0
8527;295.24;5044.48;124.84;1951.36;0.0;1058.44;17500.66;0.0;1200.0;0.0;0.0;0.0;7723.0;0.0;0.0
8528;1519.08;5114.14;126.56;706.14;0.0;600.22;16300.66;0.0;1200.0;0.0;0.0;0.0;8560.0;0.0;0.0
8529;3647.69;5798.49;143.5;0.0;0.0;-0.0;15100.66;498.68;0.0;0.0;0.0;0.0;9091.0;0.0;0.0
8530;6423.94;5671.45;140.35;0.0;-0.0;0.0;15474.66;1200.0;0.0;0.0;0.0;0.0;9405.0;0.0;1630.74
8531;8795.41;5929.62;146.74;0.0;0.0;0.0;16374.66;1200.0;0.0;0.0;0.0;0.0;9538.0;0.0;4133.77
8532;10281.16;5441.97;134.67;0.0;0.0;0.0;17274.66;1200.0;0.0;0.0;0.0;0.0;9697.0;0.0;4960.8
8533;11347.85;5126.44;126.86;0.0;0.0;0.0;18174.66;1200.0;0.0;0.0;0.0;0.0;9746.0;0.0;5655.15
8534;11785.95;5441.97;134.67;0.0;-0.0;0.0;19074.66;1200.0;0.0;0.0;0.0;0.0;9571.0;0.0;6591.6
8535;11719.28;5634.57;139.44;0.0;2219.59;0.0;19974.66;1200.0;0.0;0.0;0.0;0.0;9444.0;0.0;4629.7
8536;10976.41;5929.62;146.74;1886.65;0.0;0.0;20874.66;1200.0;0.0;0.0;0.0;0.0;9165.0;0.0;6687.77
8537;9704.96;5868.15;145.22;1886.65;5583.33;0.0;21774.66;1200.0;0.0;0.0;0.0;0.0;8935.0;0.0;0.0
8538;7923.97;6654.94;164.69;6632.48;4716.6;0.0;22674.66;1200.0;0.0;0.0;0.0;0.0;8827.0;0.0;0.0
8539;5381.06;7007.36;173.41;10641.59;2362.83;0.0;23574.66;1200.0;0.0;0.0;0.0;0.0;8999.0;0.0;0.0
8540;2642.91;5782.1;143.09;12650.0;0.0;-0.0;24474.66;0.0;369.9;0.0;0.0;0.0;8938.0;0.0;0.0
8541;933.35;4638.79;114.8;12650.0;0.0;1501.06;24104.76;0.0;1200.0;0.0;0.0;0.0;8388.0;0.0;0.0
8542;80.95;4011.82;99.28;10884.05;0.0;2664.95;22904.76;0.0;1200.0;0.0;0.0;0.0;8057.0;0.0;0.0
8543;0.0;4024.11;99.59;7748.81;0.0;3168.31;21704.76;0.0;1200.0;0.0;0.0;0.0;8492.0;0.0;0.0
8544;0.0;3729.06;92.28;4021.39;0.0;3418.19;20504.76;0.0;1200.0;0.0;0.0;166.47;8606.0;0.0;0.0
8545;0.0;3741.36;92.59;0.0;0.0;-0.0;19304.76;0.0;1200.0;0.0;0.0;2882.06;7916.0;0.0;0.0
8546;0.0;2700.5;66.83;0.0;0.0;-0.0;18104.76;0.0;1200.0;0.0;0.0;3527.67;7495.0;0.0;0.0
8547;0.0;2229.24;55.17;0.0;0.0;-0.0;16904.76;0.0;1200.0;0.0;0.0;3696.59;7181.0;0.0;0.0
8548;0.0;1827.65;45.23;0.0;0.0;-0.0;15704.76;0.0;1200.0;0.0;0.0;3761.12;6834.0;0.0;0.0
8549;0.0;1536.7;38.03;0.0;0.0;-0.0;14504.76;0.0;1200.0;151.0;0.0;3827.27;6753.0;0.0;0.0
8550;4.76;1311.32;32.45;0.0;0.0;-0.0;13304.76;0.0;1200.0;351.66;0.0;4111.81;7012.0;0.0;0.0
8551;280.96;1069.54;26.47;0.0;0.0;-0.0;12104.76;0.0;1200.0;430.0;0.0;4703.03;7710.0;0.0;0.0
8552;1671.46;1069.54;26.47;0.0;0.0;-0.0;10904.76;0.0;1200.0;430.0;0.0;4121.53;8519.0;0.0;0.0
8553;3823.89;1528.51;37.83;0.0;0.0;-0.0;9704.76;0.0;1200.0;0.0;0.0;2446.78;9037.0;0.0;0.0
8554;6657.28;1536.7;38.03;0.0;0.0;-0.0;8504.76;0.0;1119.99;0.0;0.0;0.0;9352.0;0.0;0.0
8555;8714.46;1635.05;40.46;0.0;0.0;0.0;7384.77;918.97;0.0;0.0;0.0;0.0;9471.0;0.0;0.0
8556;9881.15;1549.0;38.33;-0.0;651.48;0.0;8074.0;1200.0;0.0;0.0;0.0;0.0;9617.0;0.0;0.0
8557;10728.79;1508.02;37.32;553.76;1382.12;0.0;8974.0;1200.0;0.0;0.0;0.0;0.0;9692.0;0.0;0.0
8558;11128.79;1684.23;41.68;1728.56;2179.7;0.0;9874.0;1200.0;0.0;0.0;0.0;0.0;9475.0;0.0;0.0
8559;10709.74;1708.81;42.29;3581.3;1913.84;0.0;10774.0;1200.0;0.0;0.0;0.0;0.0;9347.0;0.0;0.0
8560;10100.2;2085.82;51.62;5208.07;1957.64;0.0;11674.0;1200.0;0.0;0.0;0.0;0.0;9080.0;0.0;0.0
8561;8947.8;2196.46;54.36;6872.06;1171.61;0.0;12574.0;1200.0;0.0;0.0;0.0;0.0;8827.0;0.0;0.0
8562;7390.62;2884.9;71.39;7867.93;371.92;0.0;13474.0;1200.0;0.0;0.0;0.0;0.0;8775.0;0.0;0.0
8563;5123.91;3130.77;77.48;8184.06;0.0;0.0;14374.0;0.0;525.84;0.0;0.0;0.0;8858.0;0.0;0.0
8564;2838.15;4347.84;107.6;8184.06;0.0;213.41;13848.16;0.0;1200.0;0.0;0.0;0.0;8707.0;0.0;0.0
8565;1019.07;5638.67;139.54;7932.99;0.0;501.39;12648.16;0.0;924.33;0.0;0.0;0.0;8223.0;0.0;0.0
8566;47.62;6351.7;157.19;7343.12;0.0;185.49;11723.83;0.0;1200.0;0.0;0.0;0.0;7942.0;0.0;0.0
8567;0.0;7326.99;181.32;7124.89;0.0;0.0;10523.83;0.0;926.68;0.0;0.0;0.0;8435.0;0.0;0.0
8568;0.0;6913.11;171.08;7124.89;0.0;292.81;9597.14;0.0;1200.0;0.0;0.0;0.0;8577.0;0.0;0.0
8569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8570;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8580;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8590;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8610;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8620;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8630;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8640;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8650;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8660;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8670;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8680;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8690;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8710;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
