t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;hy_th_fatal;Load;Defailance;Exces
3865;0.0;3036.17;1347.75;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;1913.08;22912.77;1001.0;10597.0;0.0;0.0
3866;0.0;3164.1;1404.54;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;102.62;22912.77;1005.0;10164.0;5492.74;0.0
3867;0.0;3049.87;1353.83;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;5394.29;22912.77;1003.0;9798.0;0.0;0.0
3868;0.0;2967.63;1317.33;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;5028.04;22912.77;1000.0;9313.0;0.0;0.0
3869;0.0;3273.76;1453.22;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;22912.77;994.0;9136.0;4409.02;0.0
3870;0.0;3166.38;1405.55;-0.0;0.0;0.0;0.0;0.0;0.0;604.0;0.0;0.0;21704.77;993.0;9300.0;4124.06;0.0
3871;0.0;3543.33;1572.88;-0.0;0.0;0.0;-0.0;0.0;0.0;4136.39;0.0;0.0;13432.0;997.0;9673.0;420.4;0.0
3872;0.0;3463.38;1537.39;-0.0;0.0;-0.0;-0.0;0.0;-0.0;4300.0;0.0;773.24;4832.0;1001.0;10074.0;0.0;0.0
3873;666.67;3721.53;1651.98;0.0;0.0;-0.0;-0.0;0.0;0.0;1510.0;0.0;0.0;1812.0;1009.0;10514.0;2963.82;0.0
3874;3716.67;4246.98;1885.23;0.0;0.0;-0.0;0.0;0.0;-0.0;906.0;0.0;0.0;0.0;1017.0;10840.0;85.13;0.0
3875;7916.67;4783.84;2123.54;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1862.04;1023.0;10964.0;0.0;2660.05
3876;10383.33;5448.65;2418.65;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;6007.88;1024.0;11128.0;0.0;5922.63
3877;11733.33;6015.22;2670.15;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;11450.17;1027.0;11444.0;0.0;7774.7
3878;11350.0;5976.38;2652.91;-0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;16885.87;1026.0;11014.0;0.0;7765.29
3879;8783.33;5971.81;2650.88;0.0;4369.71;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1028.0;10639.0;0.0;1197.31
3880;4900.0;6364.75;2825.31;3714.25;2448.06;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1027.0;10442.0;0.0;0.0
3881;1066.67;6629.76;2942.94;5795.1;0.0;896.63;5400.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1026.0;10336.0;0.0;0.0
3882;66.67;7278.57;3230.95;4740.25;0.0;1520.81;6300.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1023.0;10897.0;0.0;0.0
3883;0.0;7650.95;3396.25;2951.06;0.0;1251.8;7200.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1009.0;11099.0;0.0;0.0
3884;0.0;7895.4;3504.76;1478.35;0.0;813.84;8100.0;1200.0;0.0;0.0;0.0;0.0;17723.99;1002.0;11014.0;0.0;0.0
3885;0.0;7758.33;3443.91;520.89;0.0;442.76;9000.0;1200.0;0.0;0.0;0.0;0.0;17723.99;996.0;10445.0;0.0;0.0
3886;0.0;8137.56;3612.25;0.0;0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;18146.66;990.0;9946.0;0.0;603.82
3887;0.0;8509.94;3777.55;-0.0;68.9;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;18711.98;989.0;10211.0;0.0;807.6
3888;0.0;8132.99;3610.23;58.56;0.0;49.78;11700.0;1200.0;0.0;0.0;0.0;0.0;18711.98;997.0;10593.0;0.0;0.0
3889;0.0;8790.94;3902.29;0.0;0.0;0.0;12600.0;1200.0;0.0;0.0;0.0;0.0;19653.64;1001.0;10148.0;0.0;1345.23
3890;0.0;9113.06;4045.28;-0.0;-0.0;0.0;13500.0;1200.0;0.0;0.0;0.0;0.0;21212.78;1005.0;9731.0;0.0;2227.34
3891;0.0;9464.89;4201.45;0.0;-0.0;0.0;14400.0;1200.0;0.0;0.0;0.0;0.0;23425.72;1003.0;9305.0;0.0;3161.34
3892;0.0;9378.07;4162.92;0.0;-0.0;0.0;15300.0;1200.0;0.0;0.0;0.0;0.0;25938.71;1000.0;8751.0;0.0;3589.99
3893;0.0;9147.33;4060.49;0.0;-0.0;0.0;16200.0;1200.0;0.0;0.0;0.0;0.0;28400.49;995.0;8491.0;0.0;3516.82
3894;0.0;9074.23;4028.04;0.0;-0.0;0.0;17100.0;1200.0;0.0;0.0;0.0;0.0;30760.37;993.0;8531.0;0.0;3371.27
3895;0.0;8811.5;3911.42;0.0;-0.0;0.0;18000.0;1200.0;0.0;0.0;0.0;0.0;32688.82;997.0;8768.0;0.0;2754.92
3896;0.0;8546.5;3793.78;0.0;-0.0;0.0;18900.0;1200.0;0.0;0.0;0.0;0.0;34165.31;1001.0;9031.0;0.0;2109.28
3897;566.67;7680.65;3409.43;0.0;-0.0;0.0;19800.0;1200.0;0.0;0.0;0.0;0.0;34823.14;1010.0;9517.0;0.0;939.75
3898;3650.0;7269.43;3226.89;0.0;-0.0;0.0;20700.0;1200.0;0.0;0.0;0.0;0.0;36840.77;1018.0;10064.0;0.0;2882.33
3899;7966.67;6529.24;2898.32;0.0;-0.0;0.0;21600.0;1200.0;0.0;0.0;0.0;0.0;40837.23;1023.0;10485.0;0.0;5709.23
3900;10066.67;6079.18;2698.54;0.0;-0.0;0.0;22500.0;1200.0;0.0;0.0;0.0;0.0;45626.9;1024.0;10802.0;0.0;6842.39
3901;11500.0;6163.71;2736.06;0.0;6277.74;0.0;23400.0;1200.0;0.0;0.0;0.0;0.0;46835.83;1027.0;11195.0;0.0;1727.04
3902;10383.33;5880.43;2610.32;5336.08;6986.08;0.0;24300.0;1200.0;0.0;0.0;0.0;0.0;46835.83;1026.0;10688.0;0.0;0.0
3903;8216.67;4964.32;2203.66;11274.24;3884.65;0.0;25200.0;1200.0;0.0;0.0;0.0;0.0;46835.83;1028.0;10300.0;0.0;0.0
3904;4383.33;5165.36;2292.9;14576.19;498.6;0.0;26100.0;1200.0;0.0;0.0;0.0;0.0;46835.83;1027.0;10143.0;0.0;0.0
3905;833.33;4966.61;2204.67;15000.0;0.0;-0.0;27000.0;0.0;1200.0;0.0;0.0;0.0;46835.83;1027.0;10202.0;997.39;0.0
3906;50.0;4194.43;1861.9;15000.0;0.0;0.0;25800.0;0.0;0.0;0.0;0.0;0.0;46835.83;1023.0;10970.0;4863.67;0.0
3907;0.0;3515.92;1560.71;15000.0;0.0;0.0;25800.0;0.0;1200.0;0.0;0.0;0.0;46835.83;1010.0;11442.0;5165.37;0.0
3908;0.0;2864.82;1271.69;15000.0;0.0;-0.0;24600.0;0.0;1200.0;0.0;0.0;0.0;46835.83;1002.0;11537.0;6200.48;0.0
3909;0.0;2592.96;1151.01;15000.0;0.0;6109.02;23400.0;0.0;1200.0;0.0;0.0;0.0;46835.83;996.0;11053.0;0.0;0.0
3910;0.0;2403.35;1066.84;7812.91;0.0;1473.81;22200.0;0.0;1200.0;4300.0;0.0;0.0;38235.83;990.0;10444.0;0.0;0.0
3911;0.0;2147.48;953.26;6079.02;0.0;1982.26;21000.0;0.0;1200.0;4300.0;0.0;0.0;29635.83;989.0;10583.0;0.0;0.0
3912;0.0;2120.06;941.09;3746.94;0.0;2259.85;19800.0;0.0;1200.0;4300.0;0.0;0.0;21035.83;998.0;10821.0;0.0;0.0
3913;0.0;2844.26;1262.57;1088.3;0.0;0.0;18600.0;0.0;0.0;1510.0;0.0;0.0;18015.83;1009.0;10496.0;4879.17;0.0
3914;0.0;3269.19;1451.19;1088.3;0.0;925.06;18600.0;0.0;1200.0;0.0;0.0;3384.57;18015.83;1008.0;10230.0;0.0;0.0
3915;0.0;3671.27;1629.67;0.0;0.0;0.0;17400.0;0.0;0.0;0.0;0.0;0.0;18015.83;1007.0;9982.0;4681.06;0.0
3916;0.0;4112.19;1825.4;-0.0;0.0;0.0;17400.0;0.0;1200.0;0.0;0.0;0.0;18015.83;1007.0;9603.0;2465.42;0.0
3917;0.0;4706.17;2089.06;-0.0;0.0;0.0;16200.0;0.0;1200.0;0.0;0.0;0.0;18015.83;1004.0;9613.0;1617.77;0.0
3918;0.0;5485.2;2434.87;-0.0;0.0;0.0;15000.0;0.0;1200.0;1162.92;0.0;0.0;15689.98;1005.0;10283.0;0.0;0.0
3919;0.0;5775.34;2563.67;-0.0;0.0;0.0;13800.0;0.0;1200.0;2081.99;0.0;0.0;11526.0;1012.0;11621.0;0.0;0.0
3920;0.0;5923.83;2629.58;-0.0;0.0;-0.0;12600.0;0.0;1200.0;2150.0;0.0;0.0;7226.0;1024.0;12729.0;825.58;0.0
3921;300.0;6778.26;3008.86;0.0;0.0;-0.0;11400.0;0.0;1200.0;1796.88;0.0;0.0;3632.23;1031.0;13084.0;0.0;0.0
3922;3850.0;7070.68;3138.67;0.0;0.0;-0.0;10200.0;792.34;0.0;0.0;0.0;0.0;3632.23;1031.0;13267.0;0.0;0.0
3923;9700.0;7353.96;3264.42;0.0;-0.0;0.0;10794.26;1200.0;0.0;0.0;0.0;0.0;7650.49;1032.0;13378.0;0.0;5740.38
3924;13650.0;7970.79;3538.22;0.0;-0.0;0.0;11694.26;1200.0;0.0;0.0;0.0;0.0;14924.2;1032.0;13568.0;0.0;10391.02
3925;15900.0;8375.16;3717.72;0.0;-0.0;0.0;12594.26;1200.0;0.0;0.0;0.0;0.0;24162.72;1033.0;13595.0;0.0;13197.88
3926;14883.33;9051.38;4017.9;0.0;2445.12;0.0;13494.26;1200.0;0.0;0.0;0.0;0.0;31830.86;1034.0;13353.0;0.0;10954.49
3927;11466.67;9510.58;4221.73;2078.35;7500.0;0.0;14394.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1034.0;13129.0;0.0;3369.98
3928;6316.67;9764.16;4334.3;8453.35;6258.13;0.0;15294.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1035.0;12957.0;0.0;0.0
3929;1316.67;9960.63;4421.51;13772.76;1443.81;0.0;16194.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1037.0;13055.0;0.0;0.0
3930;0.0;10001.75;4439.77;15000.0;0.0;556.48;17094.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1036.0;13798.0;0.0;0.0
3931;0.0;10255.34;4552.33;14345.32;0.0;625.33;17994.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1035.0;14233.0;0.0;0.0
3932;0.0;9748.17;4327.2;13609.64;0.0;1408.63;18894.26;1200.0;0.0;0.0;0.0;0.0;34189.85;1030.0;14284.0;0.0;0.0
3933;0.0;9149.62;4061.5;11952.43;0.0;267.96;19794.26;102.08;0.0;0.0;0.0;0.0;34189.85;1025.0;13377.0;0.0;0.0
3934;0.0;8907.46;3954.01;11637.18;0.0;898.54;19870.82;1200.0;0.0;0.0;0.0;0.0;34189.85;1016.0;12560.0;0.0;0.0
3935;0.0;8944.01;3970.24;10580.08;0.0;0.0;20770.82;199.24;0.0;0.0;0.0;0.0;34189.85;1009.0;12715.0;0.0;0.0
3936;0.0;8413.99;3734.96;10580.08;0.0;670.05;20920.25;0.0;0.0;0.0;0.0;0.0;34189.85;1011.0;12819.0;0.0;0.0
3937;0.0;8521.37;3782.62;9791.79;0.0;25.01;20920.25;0.0;0.0;0.0;0.0;0.0;34189.85;1007.0;12329.0;0.0;0.0
3938;0.0;8642.45;3836.37;9762.37;0.0;0.0;20920.25;425.82;0.0;0.0;0.0;0.0;34189.85;1007.0;12053.0;0.0;0.0
3939;0.0;8699.56;3861.73;9762.37;0.0;0.0;21239.62;730.29;0.0;0.0;0.0;0.0;34189.85;1006.0;11831.0;0.0;0.0
3940;0.0;8400.29;3728.88;9762.37;0.0;0.0;21787.33;661.16;0.0;0.0;0.0;0.0;34189.85;1005.0;11468.0;0.0;0.0
3941;0.0;8455.11;3753.22;9762.37;0.0;0.0;22283.21;756.33;0.0;0.0;0.0;0.0;34189.85;1002.0;11452.0;0.0;0.0
3942;0.0;8468.82;3759.3;9762.37;0.0;0.0;22850.45;175.12;0.0;0.0;0.0;0.0;34189.85;1003.0;12053.0;0.0;0.0
3943;0.0;7822.29;3472.31;9762.37;0.0;2075.4;22981.79;0.0;0.0;0.0;0.0;0.0;34189.85;1010.0;13370.0;0.0;0.0
3944;0.0;7831.43;3476.36;7320.72;0.0;3134.2;22981.79;0.0;0.0;0.0;0.0;0.0;34189.85;1023.0;14442.0;0.0;0.0
3945;433.33;7735.48;3433.77;3633.43;0.0;3088.41;22981.79;0.0;0.0;0.0;0.0;0.0;34189.85;1029.0;14691.0;0.0;0.0
3946;4350.0;7484.18;3322.22;0.0;0.0;-0.0;22981.79;428.4;0.0;0.0;0.0;0.0;34189.85;1029.0;14728.0;0.0;0.0
3947;12633.33;6821.66;3028.13;0.0;-0.0;0.0;23303.1;1200.0;0.0;0.0;0.0;0.0;38784.73;1030.0;14719.0;0.0;6564.12
3948;19700.0;6771.4;3005.82;0.0;-0.0;0.0;24203.1;1200.0;0.0;0.0;0.0;0.0;48222.99;1030.0;14794.0;0.0;13483.22
3949;23283.33;6833.09;3033.2;0.0;47.54;0.0;25103.1;1200.0;0.0;0.0;0.0;0.0;60254.64;1032.0;14714.0;0.0;17188.08
3950;22166.67;6878.78;3053.48;40.41;7500.0;0.0;26003.1;1200.0;0.0;0.0;0.0;0.0;66560.89;1032.0;14390.0;0.0;9008.92
3951;17166.67;6769.12;3004.8;6415.41;7500.0;0.0;26903.1;1200.0;0.0;0.0;0.0;0.0;69439.7;1033.0;14128.0;0.0;4112.59
3952;9000.0;6092.89;2704.63;12790.41;2599.52;0.0;27803.1;1200.0;0.0;0.0;0.0;0.0;69439.7;1033.0;13998.0;0.0;0.0
3953;1716.67;6360.18;2823.28;15000.0;0.0;1988.87;28703.1;0.0;1200.0;0.0;0.0;0.0;69439.7;1035.0;14089.0;0.0;0.0
3954;0.0;6867.35;3048.41;12660.15;0.0;0.0;27503.1;0.0;1200.0;0.0;0.0;0.0;69439.7;1034.0;14858.0;3742.24;0.0
3955;0.0;6613.77;2935.84;12660.15;0.0;0.0;26303.1;0.0;0.0;0.0;0.0;0.0;69439.7;1033.0;15324.0;5774.39;0.0
3956;0.0;6476.7;2875.0;12660.15;0.0;4931.31;26303.1;0.0;1200.0;0.0;0.0;0.0;69439.7;1028.0;15483.0;0.0;0.0
3957;0.0;5581.15;2477.47;6858.61;0.0;1008.38;25103.1;0.0;1200.0;4300.0;0.0;0.0;60839.7;1023.0;14567.0;0.0;0.0
3958;0.0;5252.18;2331.44;5672.28;0.0;0.0;23903.1;0.0;0.0;4300.0;0.0;0.0;52239.7;1014.0;13735.0;1851.39;0.0
