t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
6238;0.0;18657.15;7832.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;8706.0;0.0;19273.21
6239;0.0;19558.02;8210.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;9034.0;0.0;20224.26
6240;0.0;19696.62;8268.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;9331.0;0.0;20124.04
6241;0.0;21748.9;9129.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1474.0;8871.0;0.0;23481.85
6242;0.0;23124.2;9707.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1473.0;8474.0;0.0;25830.48
6243;0.0;22841.68;9588.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1475.0;8084.0;0.0;25821.36
6244;0.0;23102.88;9698.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1478.0;7544.0;0.0;26735.21
6245;0.0;22569.82;9474.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1480.0;7249.0;0.0;26275.38
6246;0.0;22457.87;9427.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1487.0;7239.0;0.0;26133.44
6247;34.34;21397.08;8982.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1495.0;7322.0;0.0;24586.67
6248;1236.07;19323.47;8111.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1510.0;7360.0;0.0;22821.32
6249;6317.7;18273.34;7670.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1517.0;7829.0;0.0;25949.99
6250;13459.45;17484.41;7339.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1518.0;8276.0;0.0;31525.62
6251;18609.75;16050.48;6737.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1517.0;8579.0;0.0;34336.04
6252;20910.22;15890.56;6670.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1514.0;8864.0;0.0;36121.46
6253;22420.97;15027.0;6308.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1514.0;9219.0;0.0;36051.14
6254;23107.68;14685.84;6164.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1515.0;8695.0;0.0;36778.47
6255;21493.92;14888.4;6249.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1508.0;8240.0;0.0;35900.31
6256;18541.08;15117.62;6346.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;7924.0;0.0;33581.91
6257;12377.89;14931.05;6267.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;7721.0;0.0;27356.82
6258;5201.8;14366.0;6030.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1504.0;7879.0;0.0;19223.49
6259;789.71;14211.42;5965.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1504.0;8506.0;0.0;13964.92
6260;17.17;14904.4;6256.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1505.0;9227.0;0.0;13456.26
6261;0.0;16029.15;6728.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;8901.0;0.0;15358.02
6262;0.0;16263.7;6827.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1491.0;8490.0;0.0;16092.02
6263;0.0;15879.9;6666.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1491.0;8692.0;0.0;15345.1
6264;0.0;16061.14;6742.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1491.0;8915.0;0.0;15379.43
6265;0.0;19206.2;8062.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;8513.0;0.0;20245.75
6266;0.0;19792.57;8308.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;8214.0;0.0;21372.27
6267;0.0;20133.73;8451.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;7933.0;0.0;22137.64
6268;0.0;20736.09;8704.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1489.0;7528.0;0.0;23401.86
6269;0.0;21876.84;9183.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1493.0;7502.0;0.0;25051.49
6270;0.0;21796.88;9150.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;8095.0;0.0;24352.96
6271;51.5;21775.56;9141.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1519.0;9265.0;0.0;23222.19
6272;1150.23;20602.82;8648.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1535.0;10034.0;0.0;21902.89
6273;6712.56;19920.5;8362.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1534.0;10426.0;0.0;26103.46
6274;12704.07;19835.21;8326.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1530.0;10612.0;0.0;31783.89
6275;16772.81;19856.54;8335.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1527.0;10653.0;0.0;35838.9
6276;16927.32;19851.2;8333.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10805.0;0.0;35831.84
6277;18729.92;20682.78;8682.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10940.0;0.0;38680.11
6278;22472.48;21786.22;9145.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10775.0;0.0;44154.3
6279;21459.58;22074.07;9266.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10562.0;0.0;43762.1
6280;21476.75;21956.8;9217.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10300.0;0.0;43874.77
6281;14644.02;21588.98;9062.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10103.0;0.0;36716.82
6282;7467.94;19307.48;8105.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10140.0;0.0;26265.48
6283;1047.23;18177.39;7630.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10726.0;0.0;17653.29
6284;17.17;16514.24;6932.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1521.0;11382.0;0.0;13602.9
6285;0.0;14797.78;6211.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1516.0;10589.0;0.0;11936.73
6286;0.0;14600.55;6129.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1507.0;9864.0;0.0;12372.7
6287;0.0;12708.18;5334.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1503.0;10018.0;0.0;9527.94
6288;0.0;12686.86;5325.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1499.0;10184.0;0.0;9327.66
6289;0.0;11796.65;4952.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;9698.0;0.0;8540.75
6290;0.0;9195.31;3860.09;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;9373.0;0.0;5167.4
6291;0.0;8379.72;3517.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;9099.0;0.0;4283.44
6292;0.0;7217.65;3029.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;8719.0;0.0;3018.54
6293;0.0;6204.83;2604.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1493.0;8700.0;0.0;1602.55
6294;0.0;6066.24;2546.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;9266.0;0.0;847.78
6295;34.34;6540.66;2745.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1519.0;10384.0;0.0;455.7
6296;2214.63;6743.23;2830.73;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1536.0;11117.0;0.0;2207.59
6297;10025.92;8177.16;3432.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1534.0;11357.0;0.0;11812.76
6298;20549.7;9371.22;3933.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1530.0;11362.0;0.0;24022.85
6299;27828.79;10293.41;4321.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1528.0;11192.0;0.0;32779.26
6300;32378.22;10106.84;4242.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;11173.0;0.0;37080.8
6301;34215.16;10869.12;4562.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;11143.0;0.0;40030.02
6302;33545.62;11151.64;4681.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10851.0;0.0;40052.6
6303;31330.99;11775.33;4943.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10588.0;0.0;38985.47
6304;25184.97;11977.89;5028.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10306.0;0.0;33409.04
6305;17287.84;13571.74;5697.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10102.0;0.0;27978.85
6306;8017.3;14003.52;5878.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;10120.0;0.0;19305.34
6307;1356.25;13454.47;5648.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10665.0;0.0;11317.75
6308;51.5;13305.21;5585.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1521.0;11380.0;0.0;9083.09
6309;0.0;13582.4;5701.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1517.0;10597.0;0.0;10204.14
6310;0.0;13070.66;5486.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1508.0;9889.0;0.0;10176.58
6311;0.0;12564.26;5274.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1503.0;10015.0;0.0;9326.59
6312;0.0;12351.03;5184.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1499.0;10149.0;0.0;8885.86
6313;0.0;10762.51;4517.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;9583.0;0.0;7187.49
6314;0.0;9968.25;4184.56;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;9219.0;0.0;6418.81
6315;0.0;8598.28;3609.46;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;8896.0;0.0;4796.74
6316;0.0;9062.04;3804.14;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;8461.0;0.0;5895.19
6317;0.0;8982.08;3770.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1493.0;8388.0;0.0;5857.66
6318;0.0;8784.85;3687.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;8902.0;0.0;5071.63
6319;68.67;8614.27;3616.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1519.0;9968.0;0.0;3850.12
6320;1785.44;8235.8;3457.3;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1536.0;10662.0;0.0;4352.53
6321;8154.64;7665.42;3217.86;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1534.0;10878.0;0.0;9693.92
6322;16498.13;7201.66;3023.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1530.0;10875.0;0.0;17377.96
6323;22455.31;7644.1;3208.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1528.0;10773.0;0.0;24063.32
6324;26266.53;7798.69;3273.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;10791.0;0.0;28074.02
6325;28790.18;8177.16;3432.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;10778.0;0.0;31148.02
6326;29734.4;8187.82;3437.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10482.0;0.0;32402.38
6327;28206.48;9078.03;3810.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10204.0;0.0;32415.37
6328;24772.94;8497.0;3566.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;9885.0;0.0;28475.89
6329;17442.35;8145.18;3419.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;9628.0;0.0;20902.78
6330;8291.98;8043.9;3376.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;9604.0;0.0;11634.62
6331;1390.58;8022.57;3367.79;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10124.0;0.0;4181.94
6332;34.34;8512.99;3573.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1522.0;10684.0;0.0;2958.98
6333;0.0;8161.17;3425.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1517.0;9981.0;0.0;3123.14
6334;0.0;8113.19;3405.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1508.0;9374.0;0.0;3653.02
6335;0.0;8822.17;3703.45;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1503.0;9519.0;0.0;4509.61
6336;0.0;8214.48;3448.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1499.0;9681.0;0.0;3480.82
6337;0.0;9227.29;3873.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;9132.0;0.0;5458.81
6338;0.0;8470.34;3555.76;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;8791.0;0.0;4720.1
6339;0.0;7756.04;3255.9;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1485.0;8499.0;0.0;3997.94
6340;0.0;6279.46;2636.05;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1490.0;8102.0;0.0;2303.51
6341;0.0;5517.19;2316.05;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1493.0;8066.0;0.0;1260.24
6342;0.0;5197.35;2181.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;8609.0;0.0;271.14
6343;120.17;4525.69;1899.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1645.3;0.0409;1519.0;9710.0;0.0;0.0
6344;2283.3;4253.83;1785.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;593.16;0.0409;1536.0;10452.0;0.0;0.0
6345;10661.12;3640.81;1528.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1534.0;10717.0;0.0;6647.3
6346;21099.06;2537.37;1065.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1530.0;10732.0;0.0;15499.59
6347;28017.63;2857.21;1199.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1527.0;10617.0;0.0;22984.27
6348;32807.41;3278.33;1376.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10613.0;0.0;28373.94
6349;34541.35;3022.46;1268.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1526.0;10596.0;0.0;29762.6
6350;34283.83;2883.86;1210.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10306.0;0.0;29597.31
6351;31176.48;2755.93;1156.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10047.0;0.0;26566.32
6352;26541.21;2249.52;944.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;9752.0;0.0;21507.05
6353;18661.25;2665.31;1118.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;9511.0;0.0;14458.43
6354;9390.71;2995.8;1257.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;9518.0;0.0;5651.12
6355;1459.25;3182.38;1335.93;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;2567.45;0.0409;1524.0;10069.0;0.0;0.0
6356;17.17;3534.2;1483.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4111.02;0.0409;1521.0;10667.0;0.0;0.0
6357;0.0;3790.07;1591.03;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;3085.91;0.0409;1516.0;9983.0;0.0;0.0
6358;0.0;4216.52;1770.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1872.44;0.0409;1507.0;9366.0;0.0;0.0
6359;0.0;4952.14;2078.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.01;0.0409;1503.0;9524.0;0.0;0.0
6360;0.0;5303.96;2226.54;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;673.5;0.0409;1499.0;9703.0;0.0;0.0
6361;0.0;4904.16;2058.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;729.12;0.0409;1489.0;9181.0;0.0;0.0
6362;0.0;4733.58;1987.11;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;638.31;0.0409;1484.0;8843.0;0.0;0.0
6363;0.0;4856.19;2038.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;169.24;0.0409;1484.0;8548.0;0.0;0.0
6364;0.0;4802.88;2016.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1488.0;8167.0;0.0;140.08
6365;0.0;5746.4;2412.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1491.0;8106.0;0.0;1543.68
6366;0.0;6556.65;2752.41;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1500.0;8625.0;0.0;2184.07
6367;103.01;7894.64;3314.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1517.0;9651.0;0.0;3177.73
6368;1991.45;9142.0;3837.71;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0409;1534.0;10383.0;0.0;6122.16
6369;9356.38;10869.12;4562.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1533.0;10648.0;0.0;15673.23
6370;18146.22;12478.97;5238.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1528.0;10689.0;0.0;26702.72
6371;24292.25;12873.43;5404.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1525.0;10587.0;0.0;33507.8
6372;26558.38;13848.93;5813.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10545.0;0.0;37199.94
6373;28463.99;15186.92;6375.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1524.0;10499.0;0.0;41051.21
6374;29751.57;15719.98;6599.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1523.0;10177.0;0.0;43416.62
6375;28000.46;16439.61;6901.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1522.0;9870.0;0.0;42993.24
6376;24875.95;16125.11;6769.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1522.0;9551.0;0.0;39741.19
6377;17202.0;16754.12;7033.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1522.0;9322.0;0.0;33189.31
6378;8498.0;15277.54;6413.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1523.0;9365.0;0.0;22346.87
6379;1390.58;14248.73;5981.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1522.0;9775.0;0.0;13367.77
6380;68.67;15688.0;6585.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1519.0;10279.0;0.0;13582.31
6381;0.0;15373.49;6453.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1515.0;9656.0;0.0;13686.11
6382;0.0;14803.11;6214.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1506.0;9129.0;0.0;13394.3
6383;0.0;14589.89;6124.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1501.0;9345.0;0.0;12870.56
6384;0.0;14147.45;5938.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409;1497.0;9498.0;0.0;12085.39
6385;0.0;13598.4;5708.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1474.0;8877.0;0.0;11903.85
6386;0.0;12969.38;5444.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1473.0;8441.0;0.0;11445.78
6387;0.0;12852.11;5395.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1475.0;8070.0;0.0;11652.28
6388;0.0;12105.82;5081.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1478.0;7597.0;0.0;11068.71
6389;0.0;12175.12;5110.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1480.0;7405.0;0.0;11361.1
6390;0.0;11919.25;5003.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1487.0;7556.0;0.0;10853.82
6391;171.68;11396.85;4784.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1495.0;7819.0;0.0;10028.8
6392;2523.65;11604.75;4871.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1510.0;8098.0;0.0;12411.94
6393;10798.46;9531.14;4001.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1517.0;8620.0;0.0;17227.66
6394;20429.52;10357.38;4347.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1518.0;8988.0;0.0;27664.82
6395;26747.22;9579.11;4021.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1517.0;9051.0;0.0;32813.54
6396;30283.76;9104.69;3822.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1514.0;9188.0;0.0;35536.5
6397;31880.36;7766.7;3260.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1514.0;9510.0;0.0;34911.44
6398;31708.68;8113.19;3405.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1515.0;9053.0;0.0;35689.7
6399;29013.36;9173.99;3851.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1508.0;8651.0;0.0;34895.48
6400;24498.26;10005.56;4200.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1501.0;8354.0;0.0;31851.04
6401;16927.32;10229.45;4294.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1501.0;8102.0;0.0;24849.97
6402;8257.65;9733.7;4086.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1504.0;8128.0;0.0;15453.45
6403;1510.75;9355.23;3927.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1504.0;8521.0;0.0;7776.2
6404;51.5;9317.91;3911.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1505.0;9084.0;0.0;5701.97
6405;0.0;7836.0;3289.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1501.0;8691.0;0.0;3935.47
6406;0.0;7729.39;3244.71;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0385;1491.0;8310.0;0.0;4155.1
6407;0.0;6993.76;2935.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1491.0;8655.0;0.0;2765.67
6408;0.0;7366.91;3092.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1491.0;8986.0;0.0;2964.45
6409;0.0;6865.83;2882.2;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0385;1475.0;8557.0;0.0;2666.03
6410;0.0;5735.74;2407.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1474.0;8189.0;0.0;1428.54
6411;0.0;5735.74;2407.8;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0385;1476.0;7999.0;0.0;1620.54
6412;0.0;5271.98;2213.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1479.0;7585.0;0.0;1379.09
6413;0.0;5506.52;2311.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1481.0;7173.0;0.0;2126.1
6414;0.0;5234.66;2197.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1488.0;7089.0;0.0;1831.12
6415;0.0;4738.92;1989.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0385;1496.0;7195.0;0.0;1029.26
6416;188.84;4136.56;1736.48;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0385;1510.0;7255.0;0.0;316.88
