t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load
7130;0.0;1458.27;68.76;-0.0;0.0;0.0;13631.85;0.0;1200.0;4300.0;850.0;2837.98;10715.0
7131;0.0;1512.04;71.29;0.0;0.0;-0.0;12431.85;0.0;1200.0;4300.0;850.0;2563.67;10497.0
7132;0.0;1423.85;67.13;-0.0;0.0;0.0;11231.85;0.0;1200.0;4300.0;850.0;2315.01;10156.0
7133;0.0;1385.14;65.31;0.0;0.0;-0.0;10031.85;0.0;1200.0;4300.0;850.0;2319.55;10120.0
7134;0.0;1398.04;65.92;0.0;0.0;-0.0;8831.85;0.0;1200.0;4300.0;850.0;2853.04;10667.0
7135;24.34;1395.89;65.82;0.0;0.0;-0.0;7631.85;0.0;1200.0;4300.0;850.0;3805.95;11642.0
7136;1375.26;1277.6;60.24;-0.0;0.0;0.0;6431.85;0.0;1200.0;4300.0;850.0;3297.9;12361.0
7137;6316.48;1301.26;61.35;0.0;0.0;-0.0;5231.85;162.09;0.0;4300.0;850.0;0.0;12667.0
7138;14020.39;1398.04;65.92;0.0;0.0;0.0;5353.41;1200.0;0.0;0.0;0.0;0.0;12662.0
7139;20069.12;1518.49;71.6;-0.0;0.0;0.0;6253.41;1200.0;0.0;0.0;0.0;0.0;12477.0
7140;23148.25;1503.43;70.89;-0.0;0.0;0.0;7153.41;1200.0;0.0;0.0;0.0;0.0;12390.0
7141;24243.59;1552.9;73.22;-0.0;0.0;0.0;8053.41;1200.0;0.0;0.0;0.0;0.0;12329.0
7142;25168.55;1774.44;83.66;-0.0;-0.0;0.0;8953.41;1200.0;0.0;0.0;0.0;0.0;12092.0
7143;24620.87;2019.63;95.22;0.0;-0.0;0.0;9853.41;1200.0;0.0;0.0;0.0;0.0;11757.0
7144;23464.68;2606.81;122.91;0.0;0.0;0.0;10753.41;1200.0;0.0;0.0;0.0;0.0;11341.0
7145;21200.97;2738.01;129.1;-0.0;-0.0;0.0;11653.41;1200.0;0.0;0.0;0.0;0.0;11091.0
7146;16588.36;3482.2;164.18;-0.0;-0.0;0.0;12553.41;1200.0;0.0;0.0;0.0;0.0;11021.0
7147;9760.72;3331.64;157.09;-0.0;-0.0;0.0;13453.41;1200.0;0.0;0.0;0.0;0.0;11427.0
7148;3638.97;2744.47;129.4;-0.0;0.0;-0.0;14353.41;29.84;0.0;4300.0;850.0;0.0;11633.0
7149;572.01;1905.64;89.85;-0.0;0.0;-0.0;14375.79;0.0;1200.0;4300.0;850.0;2279.5;11197.0
7150;0.0;1486.23;70.07;-0.0;0.0;0.0;13175.79;0.0;1200.0;4300.0;850.0;3198.7;11105.0
7151;0.0;1133.49;53.44;-0.0;0.0;0.0;11975.79;0.0;1200.0;4300.0;850.0;3826.07;11363.0
7152;0.0;1144.24;53.95;0.0;0.0;-0.0;10775.79;0.0;1200.0;4300.0;850.0;3989.81;11538.0
7153;0.0;1260.39;59.43;0.0;0.0;-0.0;9575.79;0.0;1200.0;4300.0;850.0;3433.18;11103.0
7154;0.0;1103.38;52.02;-0.0;0.0;0.0;8375.79;0.0;1200.0;4300.0;850.0;3312.6;10818.0
7155;0.0;1445.36;68.15;0.0;0.0;-0.0;7175.79;0.0;1200.0;4300.0;850.0;2740.49;10604.0
7156;0.0;1649.69;77.78;0.0;0.0;-0.0;5975.79;0.0;1200.0;4300.0;850.0;2181.53;10259.0
7157;0.0;2297.09;108.31;-0.0;0.0;0.0;4775.79;0.0;1200.0;4300.0;850.0;1461.6;10217.0
7158;0.0;2772.43;130.72;-0.0;0.0;0.0;3575.79;0.0;1200.0;4300.0;850.0;1508.85;10762.0
7159;48.68;3114.41;146.84;0.0;0.0;-0.0;2375.79;0.0;1200.0;4300.0;850.0;2075.07;11735.0
7160;1569.99;3583.29;168.95;-0.0;0.0;0.0;1175.79;0.0;1175.79;4300.0;850.0;804.98;12453.0
7161;7107.56;4727.54;222.9;0.0;0.0;-0.0;0.0;-0.0;0.0;693.0;0.0;0.0;12751.0
7162;15517.36;5370.64;253.22;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;12704.0
7163;21943.37;5951.36;280.6;-0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;12452.0
7164;26604.66;6788.04;320.05;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;12259.0
7165;29050.93;6945.05;327.46;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;12062.0
7166;30365.34;7446.19;351.08;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;11719.0
7167;29099.61;7773.12;366.5;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;11305.0
7168;27456.6;8078.54;380.9;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;10799.0
7169;24000.18;8072.09;380.59;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;10454.0
7170;18535.64;8379.65;395.1;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;10321.0
7171;11440.25;8482.89;399.96;-0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;10663.0
7172;4454.39;8439.88;397.94;-0.0;-0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;10700.0
7173;657.21;8211.89;387.19;-0.0;0.0;-0.0;9900.0;0.0;1051.72;0.0;0.0;0.0;10308.0
7174;0.0;8269.96;389.92;-0.0;0.0;-0.0;8848.28;0.0;1200.0;430.0;0.0;12.11;10302.0
7175;0.0;8072.09;380.59;-0.0;0.0;0.0;7648.28;0.0;1200.0;844.32;0.0;0.0;10497.0
7176;0.0;7727.95;364.37;-0.0;0.0;-0.0;6448.28;0.0;1200.0;1290.0;0.0;36.68;10619.0
7177;0.0;7287.03;343.58;0.0;0.0;0.0;5248.28;0.0;1200.0;1278.39;0.0;0.0;10109.0
7178;0.0;7054.74;332.63;-0.0;0.0;0.0;4048.28;0.0;1200.0;1150.63;0.0;0.0;9738.0
7179;0.0;7080.55;333.84;-0.0;-0.0;0.0;2848.28;0.0;1200.0;820.61;0.0;0.0;9435.0
7180;0.0;7422.53;349.97;0.0;-0.0;0.0;1648.28;0.0;1092.5;151.0;0.0;0.0;9016.0
7181;0.0;7583.85;357.57;0.0;-0.0;0.0;555.78;0.0;56.58;906.0;0.0;0.0;8904.0
7182;0.0;7467.7;352.1;0.0;0.0;-0.0;499.2;0.0;499.2;1055.0;0.0;0.0;9374.0
7183;60.85;7413.93;349.56;-0.0;0.0;0.0;-0.0;0.0;0.0;2462.65;0.0;0.0;10287.0
7184;1703.87;7940.88;374.41;0.0;0.0;-0.0;0.0;0.0;-0.0;956.84;0.0;0.0;10976.0
7185;6912.83;7540.83;355.55;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;11323.0
7186;14689.77;7039.68;331.92;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;11328.0
7187;21505.23;6846.11;322.79;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;11137.0
7188;27054.97;6712.76;316.5;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;10963.0
7189;30913.01;7261.22;342.36;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;10751.0
7190;32373.47;7203.15;339.62;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;10357.0
7191;32483.0;7680.63;362.14;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9946.0
7192;30328.83;7620.41;359.3;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9468.0
7193;26409.93;7519.32;354.53;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9116.0
7194;20422.06;7476.3;352.5;-0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;8939.0
7195;12340.86;6957.95;328.06;-0.0;-0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;9252.0
7196;4819.51;6116.98;288.41;-0.0;-0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;9179.0
7197;778.91;5839.52;275.33;-0.0;0.0;-0.0;10800.0;0.0;1200.0;798.24;0.0;0.0;8892.0
7198;0.0;5794.35;273.2;-0.0;0.0;-0.0;9600.0;0.0;1200.0;1720.0;0.0;5.45;8993.0
7199;0.0;5661.0;266.91;-0.0;0.0;0.0;8400.0;0.0;1200.0;2090.09;0.0;0.0;9218.0
7200;0.0;5428.71;255.96;-0.0;0.0;0.0;7200.0;0.0;785.13;2932.2;0.0;0.0;9402.0
7201;0.0;5230.83;246.63;-0.0;0.0;0.0;6414.87;0.0;0.0;3387.54;0.0;0.0;8865.0
7202;0.0;5181.36;244.3;-0.0;0.0;0.0;6414.87;0.0;0.0;3095.34;0.0;0.0;8521.0
7203;0.0;4953.37;233.55;-0.0;0.0;0.0;6414.87;0.0;0.0;3060.08;0.0;0.0;8247.0
7204;0.0;4344.69;204.85;-0.0;0.0;0.0;6414.87;0.0;0.0;3364.46;0.0;0.0;7914.0
7205;0.0;3673.63;173.21;-0.0;0.0;0.0;6414.87;0.0;0.0;4061.16;0.0;0.0;7908.0
7206;0.0;3312.29;156.17;-0.0;0.0;0.0;6414.87;0.0;650.54;4300.0;0.0;0.0;8419.0
7207;121.7;3062.79;144.41;-0.0;0.0;-0.0;5764.33;0.0;1200.0;4300.0;510.0;19.1;9358.0
7208;1995.96;2957.4;139.44;-0.0;0.0;0.0;4564.33;0.0;722.2;4300.0;0.0;0.0;10115.0
7209;8129.88;3260.67;153.74;0.0;0.0;-0.0;3842.13;1055.28;0.0;0.0;0.0;0.0;10489.0
7210;17209.05;3280.02;154.65;0.0;0.0;0.0;4633.59;1200.0;0.0;0.0;0.0;0.0;10502.0
7211;25168.55;3127.31;147.45;-0.0;0.0;0.0;5533.59;1200.0;0.0;0.0;0.0;0.0;10234.0
7212;30791.31;2983.21;140.66;-0.0;0.0;0.0;6433.59;1200.0;0.0;0.0;0.0;0.0;9995.0
7213;34089.51;2787.48;131.43;-0.0;0.0;0.0;7333.59;1200.0;0.0;0.0;0.0;0.0;9863.0
7214;35793.37;2946.64;138.93;-0.0;0.0;0.0;8233.59;1200.0;0.0;0.0;0.0;0.0;9506.0
7215;35209.19;2699.3;127.27;-0.0;-0.0;0.0;9133.59;1200.0;0.0;0.0;0.0;0.0;9224.0
7216;32616.88;2714.35;127.98;0.0;0.0;0.0;10033.59;1200.0;0.0;0.0;0.0;0.0;8866.0
7217;28101.63;2544.44;119.97;-0.0;-0.0;0.0;10933.59;1200.0;0.0;0.0;0.0;0.0;8573.0
7218;21663.45;2374.52;111.96;-0.0;-0.0;0.0;11833.59;1200.0;0.0;0.0;0.0;0.0;8448.0
7219;12888.53;2279.89;107.5;-0.0;-0.0;0.0;12733.59;1200.0;0.0;0.0;0.0;0.0;8599.0
7220;5135.94;2140.08;100.9;-0.0;0.0;-0.0;13633.59;0.0;0.0;1280.07;0.0;0.0;8657.0
7221;827.59;1436.76;67.74;-0.0;0.0;-0.0;13633.59;0.0;1200.0;4300.0;497.91;0.0;8330.0
7222;0.0;1172.21;55.27;-0.0;0.0;-0.0;12433.59;0.0;1200.0;4300.0;850.0;801.53;8379.0
7223;0.0;1077.57;50.81;-0.0;0.0;-0.0;11233.59;0.0;1200.0;4300.0;850.0;1186.62;8665.0
7224;0.0;1198.02;56.49;0.0;0.0;-0.0;10033.59;0.0;1200.0;4300.0;850.0;1293.5;8898.0
7225;0.0;1366.16;67.98;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;2540.86;8275.0
7226;0.0;1459.83;72.64;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;2028.53;7861.0
7227;0.0;1386.72;69.0;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;1762.27;7518.0
7228;0.0;1119.43;55.7;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1622.87;7098.0
7229;0.0;1133.14;56.39;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1453.48;6943.0
7230;0.0;1181.11;58.77;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;1566.12;7106.0
7231;63.21;964.08;47.97;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;1975.74;7351.0
7232;1248.37;991.49;49.34;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;1044.8;7634.0
7233;5040.88;1178.83;58.66;-0.0;0.0;0.0;0.0;0.0;0.0;1852.63;0.0;0.0;8131.0
7234;10666.45;1503.23;74.8;0.0;0.0;-0.0;-0.0;1200.0;0.0;0.0;0.0;0.0;8441.0
7235;15083.15;1891.61;94.13;0.0;0.0;-0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8449.0
7236;18204.07;2643.22;131.53;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8419.0
7237;19555.16;2985.91;148.58;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;8644.0
7238;20297.86;2983.62;148.47;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8258.0
7239;19673.67;3397.12;169.04;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;7936.0
7240;18117.16;3609.59;179.62;-0.0;-0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;7639.0
7241;15644.12;3472.51;172.8;-0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;7435.0
7242;11938.52;3403.98;169.38;-0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;7407.0
7243;7205.78;3280.61;163.25;-0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;7653.0
7244;2623.16;2924.22;145.51;-0.0;0.0;-0.0;9000.0;0.0;402.11;1720.0;0.0;0.0;7815.0
7245;395.05;2024.11;100.72;-0.0;0.0;-0.0;8597.89;0.0;1162.11;3870.0;0.0;0.0;7552.0
7246;0.0;1850.48;92.08;-0.0;0.0;-0.0;7435.78;0.0;1200.0;4300.0;0.0;150.43;7593.0
7247;0.0;2021.83;100.61;-0.0;0.0;-0.0;6235.78;0.0;1200.0;4300.0;0.0;375.57;7998.0
7248;0.0;2001.26;99.58;-0.0;0.0;-0.0;5035.78;0.0;1200.0;4300.0;0.0;729.15;8330.0
7249;0.0;2017.26;100.38;0.0;0.0;-0.0;3835.78;0.0;1200.0;4300.0;0.0;142.36;7760.0
7250;0.0;1770.53;88.1;0.0;0.0;-0.0;2635.78;0.0;1200.0;4300.0;0.0;34.37;7393.0
7251;0.0;1635.74;81.4;0.0;0.0;-0.0;1435.78;0.0;1011.87;4300.0;0.0;0.0;7029.0
7252;0.0;1672.29;83.21;0.0;0.0;-0.0;423.91;0.0;423.91;4300.0;0.0;89.59;6569.0
7253;0.0;1592.33;79.24;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;371.43;6343.0
7254;0.0;1804.79;89.81;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;182.4;6377.0
7255;86.91;1939.58;96.52;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;13.99;6437.0
7256;1287.87;2081.22;103.56;0.0;0.0;-0.0;-0.0;0.0;0.0;3010.0;0.0;33.34;6516.0
7257;4985.58;2184.03;108.68;0.0;0.0;-0.0;0.0;346.28;0.0;0.0;0.0;0.0;6932.0
7258;10073.87;2684.34;133.58;0.0;0.0;0.0;259.71;1200.0;0.0;0.0;0.0;0.0;7324.0
7259;13708.36;3068.15;152.67;-0.0;0.0;0.0;1159.71;1200.0;0.0;0.0;0.0;0.0;7581.0
7260;16402.63;3257.77;162.11;-0.0;0.0;0.0;2059.71;1200.0;0.0;0.0;0.0;0.0;7794.0
7261;17176.93;3454.24;171.89;-0.0;0.0;0.0;2959.71;1200.0;0.0;0.0;0.0;0.0;8148.0
7262;18196.17;3753.51;186.78;-0.0;0.0;0.0;3859.71;1200.0;0.0;0.0;0.0;0.0;7748.0
7263;18306.79;4571.38;227.48;-0.0;0.0;0.0;4759.71;1200.0;0.0;0.0;0.0;0.0;7342.0
7264;17437.67;4916.35;244.64;-0.0;0.0;0.0;5659.71;1200.0;0.0;0.0;0.0;0.0;7033.0
7265;15549.31;4701.6;233.96;-0.0;0.0;0.0;6559.71;1200.0;0.0;0.0;0.0;0.0;6851.0
7266;12294.07;4292.67;213.61;-0.0;0.0;0.0;7459.71;1200.0;0.0;0.0;0.0;0.0;6834.0
7267;7324.29;3771.79;187.69;-0.0;-0.0;0.0;8359.71;1200.0;0.0;0.0;0.0;0.0;7145.0
7268;3073.52;3008.75;149.72;-0.0;0.0;-0.0;9259.71;0.0;868.01;430.0;0.0;0.0;7530.0
7269;553.08;2282.26;113.57;-0.0;0.0;-0.0;8391.7;0.0;1078.09;3440.0;0.0;0.0;7467.0
7270;0.0;1921.31;95.61;-0.0;0.0;0.0;7313.61;0.0;1169.09;4300.0;0.0;0.0;7486.0
7271;0.0;1765.96;87.88;-0.0;0.0;-0.0;6144.52;0.0;1200.0;4300.0;0.0;459.17;7813.0
7272;0.0;1558.06;77.53;-0.0;0.0;-0.0;4944.52;0.0;1200.0;4300.0;0.0;919.41;8055.0
7273;0.0;1482.67;73.78;0.0;0.0;-0.0;3744.52;0.0;1200.0;4300.0;0.0;941.55;7998.0
7274;0.0;1258.79;62.64;0.0;0.0;-0.0;2544.52;0.0;1200.0;4300.0;0.0;785.58;7607.0
7275;0.0;1101.15;54.79;-0.0;0.0;0.0;1344.52;0.0;1200.0;4300.0;0.0;630.05;7286.0
7276;0.0;996.06;49.56;-0.0;0.0;0.0;144.52;0.0;144.52;4300.0;0.0;1387.85;6878.0
7277;0.0;989.21;49.22;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;1424.57;6763.0
7278;0.0;906.97;45.13;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1760.9;7013.0
7279;79.01;849.85;42.29;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;2169.85;7441.0
7280;1216.77;1000.63;49.79;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1308.81;7876.0
7281;4756.45;1078.31;53.66;0.0;0.0;-0.0;0.0;0.0;0.0;2474.59;0.0;0.0;8363.0
7282;9275.86;1069.17;53.2;0.0;0.0;0.0;-0.0;1200.0;0.0;0.0;0.0;0.0;8681.0
7283;11417.05;1336.46;66.5;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8783.0
7284;12602.21;1535.22;76.39;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8907.0
7285;13265.9;1681.43;83.67;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;9146.0
7286;14103.42;1811.65;90.15;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8891.0
7287;14087.61;1839.06;91.51;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;8633.0
7288;13408.12;1788.8;89.01;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;8314.0
7289;11883.21;1763.67;87.76;-0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;8083.0
7290;9465.49;1884.75;93.79;-0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;8006.0
7291;6328.76;1749.96;87.08;-0.0;0.0;-0.0;8100.0;0.0;13.2;0.0;0.0;0.0;8179.0
7292;2694.27;1701.99;84.69;-0.0;0.0;-0.0;8086.8;0.0;1186.05;2580.0;0.0;0.0;8247.0
7293;284.44;1601.47;79.69;-0.0;0.0;-0.0;6900.75;0.0;1200.0;4300.0;0.0;411.4;7877.0
7294;0.0;1829.92;91.06;-0.0;0.0;-0.0;5700.75;0.0;1200.0;4300.0;0.0;431.02;7852.0
7295;0.0;1919.02;95.49;-0.0;0.0;-0.0;4500.75;0.0;1200.0;4300.0;0.0;689.49;8204.0
7296;0.0;2238.86;111.41;-0.0;0.0;-0.0;3300.75;0.0;1200.0;4300.0;0.0;563.73;8414.0
7297;0.0;2515.29;125.16;0.0;0.0;-0.0;2100.75;0.0;1200.0;3870.0;0.0;92.55;7803.0
7298;0.0;3079.57;153.24;0.0;0.0;-0.0;900.75;0.0;900.75;3010.0;0.0;231.44;7375.0
7299;0.0;3748.94;186.55;0.0;0.0;-0.0;-0.0;0.0;0.0;3010.0;0.0;51.5;6997.0
7300;0.0;4071.07;202.58;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;0.0;87.35;6511.0
7301;0.0;3627.86;180.53;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;0.0;281.61;6240.0
7302;0.0;4043.65;201.22;0.0;0.0;-0.0;-0.0;0.0;0.0;1720.0;0.0;224.13;6189.0
7303;31.6;4164.73;207.24;0.0;0.0;-0.0;-0.0;0.0;0.0;1720.0;0.0;39.42;6163.0
7304;821.71;4310.94;214.52;0.0;0.0;-0.0;-0.0;0.0;0.0;860.0;0.0;52.83;6260.0
7305;2883.89;5039.71;250.78;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;6694.0
7306;5459.64;4368.06;217.36;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;7167.0
7307;7087.26;3984.25;198.26;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;7530.0
7308;8785.99;4036.8;200.87;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;7829.0
7309;10982.49;4493.71;223.61;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8261.0
7310;11369.64;4863.8;242.03;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;7941.0
7311;12104.44;5192.78;258.4;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;7620.0
7312;11488.16;5626.84;280.0;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;7328.0
7313;10184.48;5725.08;284.88;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;7152.0
7314;7877.37;5275.02;262.49;-0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;7142.0
7315;4582.62;5311.58;264.31;-0.0;-0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;7426.0
7316;1690.83;5629.13;280.11;-0.0;0.0;-0.0;9900.0;0.0;81.93;0.0;0.0;0.0;7682.0
7317;181.72;6120.31;304.55;-0.0;0.0;-0.0;9818.07;0.0;872.42;0.0;0.0;0.0;7479.0
7318;0.0;6801.1;338.43;-0.0;0.0;-0.0;8945.65;0.0;416.47;0.0;0.0;0.0;7556.0
7319;0.0;7726.34;384.47;-0.0;0.0;0.0;8529.18;188.81;0.0;0.0;0.0;0.0;7922.0
7320;0.0;7577.85;377.08;-0.0;0.0;-0.0;8670.79;0.0;187.07;0.0;0.0;0.0;8142.0
7321;0.0;7452.2;370.83;0.0;0.0;0.0;8483.72;308.03;0.0;0.0;0.0;0.0;7515.0
7322;0.0;8032.47;399.7;0.0;-0.0;0.0;8714.74;1200.0;0.0;0.0;0.0;0.0;7174.0
7323;0.0;7573.28;376.85;0.0;0.0;0.0;9614.74;1073.13;0.0;0.0;0.0;0.0;6877.0
7324;0.0;7132.36;354.91;0.0;0.0;0.0;10419.59;983.27;0.0;0.0;0.0;0.0;6504.0
7325;0.0;6652.61;331.04;0.0;0.0;0.0;11157.04;508.65;0.0;0.0;0.0;0.0;6475.0
7326;0.0;5647.4;281.02;0.0;0.0;0.0;11538.53;0.0;1065.58;0.0;0.0;0.0;6994.0
7327;79.01;5560.59;276.7;0.0;0.0;-0.0;10472.95;0.0;1200.0;0.0;0.0;811.7;7928.0
7328;1106.15;4843.24;241.0;-0.0;0.0;-0.0;9272.95;0.0;1200.0;0.0;0.0;1296.6;8687.0
7329;4203.37;4802.12;238.96;0.0;0.0;-0.0;8072.95;87.45;0.0;0.0;0.0;0.0;9157.0
7330;9023.03;4623.93;230.09;-0.0;0.0;0.0;8138.54;1200.0;0.0;0.0;0.0;0.0;9417.0
7331;12744.43;5005.45;249.08;-0.0;0.0;0.0;9038.54;1200.0;0.0;0.0;0.0;0.0;9516.0
7332;15881.16;5062.56;251.92;-0.0;-0.0;0.0;9938.54;1200.0;0.0;0.0;0.0;0.0;9640.0
7333;18456.91;5364.12;266.92;0.0;0.0;-0.0;10838.54;1200.0;0.0;0.0;0.0;0.0;9708.0
7334;19452.44;5722.79;284.77;-0.0;0.0;0.0;11738.54;1200.0;0.0;0.0;0.0;0.0;9567.0
7335;19460.34;6070.05;302.05;0.0;0.0;-0.0;12638.54;1200.0;0.0;0.0;0.0;0.0;9386.0
7336;17951.24;6168.28;306.94;-0.0;0.0;0.0;13538.54;1200.0;0.0;0.0;0.0;0.0;9105.0
7337;15873.26;5896.42;293.41;-0.0;0.0;0.0;14438.54;1200.0;0.0;0.0;0.0;0.0;8880.0
7338;12151.85;5567.45;277.04;-0.0;0.0;0.0;15338.54;1200.0;0.0;0.0;0.0;0.0;8716.0
7339;7174.17;4294.95;213.72;-0.0;0.0;0.0;16238.54;1200.0;0.0;0.0;0.0;0.0;8908.0
7340;2868.09;3474.8;172.91;-0.0;0.0;-0.0;17138.54;0.0;1200.0;1310.2;0.0;0.0;9026.0
7341;379.25;3584.46;178.37;-0.0;0.0;0.0;15938.54;0.0;1200.0;3168.93;0.0;0.0;8511.0
7342;0.0;4105.33;204.29;-0.0;0.0;0.0;14738.54;0.0;1200.0;2854.38;0.0;0.0;8364.0
7343;0.0;4425.17;220.2;-0.0;0.0;0.0;13538.54;0.0;1200.0;2722.63;0.0;0.0;8568.0
7344;0.0;4591.94;228.5;-0.0;0.0;0.0;12338.54;0.0;1200.0;2707.56;0.0;0.0;8728.0
7345;0.0;4628.5;230.32;-0.0;0.0;0.0;11138.54;0.0;1200.0;2076.19;0.0;0.0;8135.0
7346;0.0;5003.16;248.96;-0.0;0.0;0.0;9938.54;0.0;1200.0;1271.88;0.0;0.0;7724.0
7347;0.0;5055.71;251.58;-0.0;0.0;0.0;8738.54;0.0;1200.0;914.72;0.0;0.0;7422.0
7348;0.0;5508.05;274.09;-0.0;0.0;-0.0;7538.54;0.0;1200.0;0.0;0.0;47.87;7030.0
7349;0.0;5725.08;284.88;-0.0;0.0;0.0;6338.54;0.0;935.04;0.0;0.0;0.0;6945.0
7350;0.0;6024.35;299.78;-0.0;0.0;0.0;5403.5;0.0;1026.87;0.0;0.0;0.0;7351.0
7351;86.91;6686.87;332.74;-0.0;0.0;0.0;4376.63;0.0;1076.47;0.0;0.0;0.0;8183.0
7352;1295.78;7296.85;363.1;-0.0;-0.0;0.0;3300.16;101.72;0.0;0.0;0.0;0.0;8854.0
7353;5104.09;7397.37;368.1;0.0;0.0;0.0;3376.46;1200.0;0.0;0.0;0.0;0.0;9241.0
7354;10176.58;7511.6;373.78;-0.0;-0.0;0.0;4276.46;1200.0;0.0;0.0;0.0;0.0;9395.0
7355;14237.73;7682.94;382.31;0.0;0.0;-0.0;5176.46;1200.0;0.0;0.0;0.0;0.0;9481.0
7356;16568.55;7886.26;392.43;-0.0;0.0;0.0;6076.46;1200.0;0.0;0.0;0.0;0.0;9596.0
7357;17919.63;8082.73;402.2;-0.0;0.0;0.0;6976.46;1200.0;0.0;0.0;0.0;0.0;9672.0
